# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,1700013,25358,11321,198382,338330,28099,10533,986,209,4123,43829,2219,1415825,18385,6480,149756,253148,12244,3837,277,120,405,15560,523,580589,9761,1040,67703,117878,5453,1560,46,8,153,2267,118
1,2214553,28735,11513,245822,423281,33076,12542,1192,241,5092,48192,2573,6456477,79340,8850,700308,1283086,78654,13152,256,121,537,17621,391,581138,9769,1038,67772,118093,5600,1554,51,1,150,2334,136
1,2199590,29300,11774,245777,422691,32511,12919,1561,356,8225,55925,2471,2548621,20019,6214,263734,448226,22535,3924,238,107,811,16227,399,581517,9765,1039,67894,118100,5484,1579,44,6,210,2292,141
1,1718720,25411,11311,199127,339594,29275,10627,975,208,4871,43073,2149,1218190,10561,3481,105590,190791,8433,3314,246,97,554,15054,441,580467,9854,1047,67654,117850,5177,1557,50,8,155,2385,127
1,2198345,29253,11910,245754,422441,32495,13099,1577,345,2978,55006,2454,2609737,21286,6682,272760,459737,22944,3949,221,113,333,15530,418,581677,9778,1037,67891,118165,5094,1575,50,6,168,2225,97
1,1699984,25398,11121,198381,338329,29652,10582,967,254,3647,42686,2192,1415825,18378,6481,149756,253146,12329,3802,259,127,477,15195,533,580539,9733,1040,67691,117893,5231,1571,53,11,171,2218,117
1,2176340,28663,11460,242883,419092,32353,12365,1106,253,4165,47785,2429,6492324,85089,11680,726733,1345765,83575,13383,253,132,426,17480,428,581427,9771,1039,67841,118085,5312,1555,259,6,128,2270,114
1,2216792,28838,11693,245866,423730,31171,12270,1133,222,4095,48765,2566,6394382,78491,8692,694870,1251554,76615,12898,273,102,544,16097,364,581598,9778,1038,67889,118146,5226,1589,47,9,149,2287,131
1,2199670,29287,11779,245778,422692,33163,12983,1548,354,4081,55776,2431,2560550,20127,6252,264558,450564,22255,3936,230,113,914,17190,482,581599,9766,1039,67883,118143,5413,1581,47,10,196,2339,127
1,1697750,25249,10989,198331,337841,29688,10906,964,222,3998,43476,2145,1487246,19523,6881,157247,265065,13163,3844,262,105,1532,15578,508,580721,9740,1038,67715,117886,5236,1579,47,6,189,2351,120
1,1718719,25381,11112,199126,339594,27094,10585,1104,221,4244,42946,2076,1211037,10458,3448,104878,190791,8013,3317,276,101,372,14966,466,580331,9763,1041,67657,117837,4709,1580,49,8,125,2349,117
1,2175457,28735,11506,242868,418928,32969,12733,1199,267,3847,46936,2526,6568788,86005,11738,733963,1317571,81159,13393,384,125,746,18003,482,581644,9788,1040,67872,118128,5692,1570,45,9,163,2261,115
1,2200344,29230,11755,245799,422867,34086,13275,1576,313,5077,55286,2455,2535110,20034,6224,264040,443966,22955,3906,222,98,694,15414,374,581374,9770,1040,67829,118040,5136,1566,53,21,198,2240,114
