# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,9113,190,64,1908,2794,234,65,7,16,42,894,0
1,9182,191,64,1908,2798,248,63,43,24,43,861,0
1,9239,193,64,1906,2801,272,76,6,21,37,899,5
1,9253,192,64,1908,2802,259,71,19,4,44,851,7
1,9287,193,64,1908,2805,275,71,11,7,38,855,8
1,9182,190,64,1908,2798,233,39,31,20,42,858,0
1,9190,190,64,1909,2798,246,42,7,16,59,951,1
1,9247,194,65,1907,2801,287,76,10,20,36,963,4
1,9271,189,64,1908,2803,261,54,11,9,49,883,5
1,9133,185,64,1908,2794,280,70,6,8,66,990,0
1,9247,196,64,1907,2801,264,70,8,13,39,885,5
1,9245,193,65,1907,2802,242,57,7,8,28,842,4
1,9233,192,65,1908,2802,247,63,7,16,35,843,0
1,9115,198,64,1908,2793,284,97,7,8,35,913,0
1,9310,190,64,1909,2806,261,56,7,16,35,833,4
1,9107,191,64,1907,2793,229,61,7,8,37,869,0
1,9164,189,64,1908,2797,260,73,7,16,46,870,0
1,9182,189,64,1908,2798,260,57,7,16,40,918,0
1,9152,187,64,1906,2795,240,46,10,30,47,833,0
1,9119,190,64,1906,2793,256,66,28,16,37,870,0
1,9279,193,65,1907,2803,268,68,7,21,34,816,7
1,9289,191,64,1908,2804,252,62,7,8,46,875,0
1,9287,197,64,1908,2805,260,69,3,16,69,805,6
1,9119,187,64,1906,2793,235,40,10,16,36,844,1
1,9310,191,64,1909,2807,260,57,7,7,36,853,11
1,9289,197,64,1908,2804,316,107,3,7,46,843,3
1,9113,190,64,1908,2794,223,44,37,12,44,870,0
1,9190,188,64,1909,2798,235,56,22,22,43,883,1
1,9166,193,64,1908,2796,271,89,6,8,30,877,0
1,9182,189,64,1908,2798,240,57,3,16,52,833,0
1,9182,185,64,1908,2798,293,72,38,16,33,961,0
1,9172,195,64,1909,2797,245,66,15,16,55,978,0
1,9152,191,64,1906,2795,243,66,3,21,39,833,0
1,9119,192,64,1906,2793,277,77,21,32,41,957,0
1,9107,187,64,1907,2793,310,71,28,8,51,860,0
1,9152,189,64,1906,2795,344,87,7,21,39,873,0
1,9247,194,64,1907,2801,314,81,7,21,47,883,4
1,9119,185,64,1906,2793,315,75,10,16,36,913,1
1,9271,189,64,1908,2803,280,70,7,8,54,937,3
1,9164,193,64,1908,2797,250,59,36,16,54,873,0
1,9166,194,64,1908,2796,246,69,21,8,40,900,0
1,9164,189,64,1908,2797,250,72,7,16,41,843,0
1,9281,195,64,1907,2804,273,72,7,8,44,945,3
1,9182,187,64,1908,2798,234,42,7,16,71,917,0
1,9114,186,64,1909,2794,312,78,25,16,39,973,1
1,9158,184,65,1907,2796,320,71,10,15,50,864,0
1,9152,192,64,1906,2795,244,62,20,30,69,899,0
1,9127,190,64,1907,2793,287,98,14,19,70,826,3
1,9227,193,65,1907,2801,263,56,4,8,35,891,6
1,9253,191,64,1908,2802,255,56,4,8,37,842,4
1,9164,189,64,1908,2797,332,83,7,16,37,864,0
1,9229,190,64,1907,2800,249,65,7,25,53,844,5
1,9101,194,64,1906,2792,247,69,10,19,45,874,1
1,9113,193,65,1908,2794,233,44,3,16,42,861,0
1,9233,191,64,1908,2802,259,63,7,30,37,931,5
1,9272,186,64,1909,2803,305,70,7,8,46,997,6
1,9239,190,64,1906,2801,270,80,7,21,25,852,6
1,9271,190,64,1906,2803,263,61,7,21,44,834,6
1,9235,194,65,1908,2801,257,62,3,8,38,875,3
1,9164,191,64,1908,2797,238,63,7,16,32,826,0
1,9302,193,64,1908,2807,289,86,32,10,40,854,12
1,9125,185,64,1907,2794,256,73,32,7,37,845,0
1,9182,185,64,1908,2798,225,36,7,16,45,845,0
1,9282,193,65,1908,2804,261,57,3,8,48,1080,5
1,9190,190,64,1909,2798,234,42,10,13,30,879,0
1,9281,191,64,1907,2804,261,59,8,8,38,893,4
1,9245,191,64,1907,2802,247,56,3,7,41,921,5
1,9182,196,64,1908,2798,290,98,7,30,54,1010,0
1,9229,190,64,1907,2800,258,57,3,21,42,901,3
1,9233,191,64,1908,2802,263,53,7,7,31,851,4
1,9152,190,64,1906,2795,241,63,4,21,52,884,1
1,9230,191,64,1908,2800,284,64,10,16,50,951,4
1,9247,193,64,1907,2801,296,88,7,21,43,893,4
1,9158,189,64,1907,2796,227,57,3,8,49,956,0
1,9164,190,64,1908,2797,240,71,22,22,36,849,0
1,9158,185,64,1907,2796,297,75,7,8,39,840,0
1,9221,190,64,1906,2800,264,61,7,15,36,843,7
1,9235,194,65,1908,2801,259,58,11,8,37,838,6
1,9247,193,65,1907,2803,273,65,37,21,50,968,4
1,9127,189,64,1907,2793,315,78,7,21,61,967,0
1,9253,193,65,1908,2802,263,59,8,8,36,857,8
1,9310,192,64,1909,2806,268,60,12,14,29,885,4
1,9236,194,65,1909,2801,260,59,6,8,53,842,5
1,9287,191,64,1908,2805,298,88,3,7,67,894,3
1,9271,192,64,1908,2803,249,59,8,8,43,906,6
1,9302,191,64,1908,2807,344,114,21,14,31,842,12
1,9182,194,64,1908,2798,301,101,7,16,43,840,0
1,9279,192,65,1907,2803,274,64,7,21,40,853,4
1,9310,191,64,1909,2807,271,60,7,16,35,857,11
1,9113,191,64,1908,2794,217,41,29,20,50,866,0
1,9287,192,65,1908,2805,263,64,4,7,40,847,5
1,9107,188,64,1907,2793,280,75,7,8,43,868,0
1,9253,191,64,1908,2802,267,59,6,8,61,977,0
1,9289,193,64,1908,2804,276,61,7,8,45,848,5
1,9289,193,65,1908,2804,268,61,3,7,45,901,3
1,9302,196,64,1908,2806,263,60,30,8,39,870,6
1,9271,189,64,1908,2803,267,59,51,8,59,945,2
1,9302,191,64,1908,2807,301,85,3,16,32,843,11
1,9182,190,64,1908,2798,250,69,25,18,35,870,0
1,9107,187,64,1907,2793,226,37,26,12,47,863,0
1,9302,194,64,1908,2807,260,64,7,16,30,857,11
1,9279,190,64,1907,2803,262,58,7,15,45,885,7
1,9312,196,64,1911,2807,241,56,7,16,50,1078,11
1,9119,186,65,1906,2793,302,68,10,14,34,839,0
1,9182,192,64,1908,2798,253,64,10,14,36,937,1
1,9287,193,65,1908,2805,270,63,15,16,29,879,2
1,9229,191,64,1907,2800,258,61,11,21,44,870,5
1,9113,192,64,1908,2794,229,37,7,16,45,877,1
1,9133,188,64,1908,2794,283,75,7,15,70,911,0
1,9158,186,65,1907,2796,275,74,16,13,55,957,0
1,9164,189,64,1908,2797,236,43,28,13,40,878,1
1,9289,192,64,1908,2804,248,54,7,8,45,859,1
1,9289,192,64,1908,2804,254,59,36,8,40,868,4
1,9247,191,64,1907,2801,354,81,7,7,51,902,6
1,9109,187,64,1907,2792,233,64,7,21,56,903,1
1,9166,187,64,1908,2796,337,82,12,8,66,880,1
1,9235,191,64,1908,2801,257,57,7,8,52,968,5
1,9279,195,64,1907,2803,275,99,7,21,45,878,4
1,9172,187,64,1909,2797,319,74,30,16,65,1111,0
1,9107,190,64,1907,2793,229,43,12,9,46,873,0
1,9113,192,64,1908,2794,231,65,10,11,41,940,0
1,9101,190,64,1906,2792,250,60,7,21,48,846,0
1,9119,197,64,1906,2793,290,91,7,21,35,858,0
1,9239,190,64,1906,2801,269,60,4,21,38,872,4
1,9289,193,65,1908,2804,271,57,7,8,41,855,2
1,9253,195,65,1908,2802,261,60,7,8,43,868,5
1,9182,185,64,1908,2798,280,62,10,6,35,880,0
1,9158,191,64,1907,2796,268,88,10,9,42,866,0
1,9133,190,64,1908,2794,245,63,26,13,32,909,0
1,9271,194,64,1906,2803,253,64,7,15,35,834,2
1,9247,194,65,1907,2801,276,74,13,19,81,931,4
1,9241,192,64,1909,2802,259,56,7,7,37,868,5
1,9121,190,64,1909,2794,231,59,7,16,64,1044,0
1,9241,192,64,1909,2802,262,57,3,16,43,842,4
1,9109,188,64,1907,2792,234,39,7,22,48,865,0
1,9109,192,64,1907,2792,234,60,7,21,51,796,0
1,9233,193,65,1908,2802,266,59,7,16,31,849,5
1,9115,191,64,1908,2793,233,50,7,8,67,822,0
1,9152,190,64,1906,2795,254,61,7,21,41,876,0
1,9113,186,64,1908,2794,305,66,5,16,42,864,0
1,9295,190,64,1909,2805,263,56,7,16,44,874,2
1,9164,189,64,1908,2798,250,58,10,16,46,880,0
1,9247,201,65,1907,2801,345,123,10,16,40,879,6
1,9107,186,64,1907,2793,258,62,7,8,54,852,0
1,9310,190,64,1909,2806,261,57,7,16,40,833,3
1,9133,191,64,1908,2794,238,60,11,18,85,1034,0
1,9245,189,64,1907,2802,307,82,7,8,29,840,3
1,9113,188,64,1908,2794,225,43,7,16,46,845,1
1,9289,191,64,1908,2804,258,59,7,8,44,821,6
1,9182,186,64,1908,2798,232,39,3,16,42,831,0
1,9107,192,64,1907,2793,244,62,4,8,29,841,0
1,9125,190,64,1907,2794,246,59,7,8,30,857,0
1,9287,192,64,1908,2805,266,59,11,15,44,877,2
1,9239,193,64,1906,2801,329,102,7,36,35,879,7
1,9107,193,65,1907,2793,264,82,36,9,36,908,0
1,9295,187,64,1909,2805,308,90,7,16,45,870,4
1,9289,193,65,1908,2804,263,54,13,4,34,859,5
1,9101,190,64,1906,2792,247,60,7,21,35,856,0
1,9239,205,65,1906,2801,336,116,7,35,39,858,7
1,9235,190,64,1908,2801,259,56,7,8,37,852,7
1,9127,189,64,1907,2793,235,42,37,21,75,806,0
1,9235,190,64,1908,2801,244,57,7,8,44,854,3
1,9182,185,64,1908,2798,297,70,7,16,43,892,0
1,9229,195,65,1907,2800,276,65,7,21,49,838,3
1,9221,188,64,1906,2800,265,58,7,21,35,848,5
1,9235,190,64,1908,2801,239,56,7,8,37,868,0
1,9164,192,64,1908,2797,244,38,27,15,46,886,1
1,9289,197,64,1908,2804,259,60,7,8,43,865,4
1,9289,191,64,1908,2804,280,67,3,8,38,845,4
1,9107,194,64,1907,2793,226,41,7,8,46,835,0
1,9245,191,64,1907,2802,262,70,3,8,36,865,3
1,9281,193,64,1907,2804,268,62,7,7,36,863,6
1,9295,193,65,1909,2805,263,59,7,16,77,791,4
1,9247,194,65,1907,2801,267,64,11,23,41,887,1
1,9113,185,64,1908,2795,287,60,27,16,33,864,0
